38.513259, 26.635257
38.513578, 26.636694
38.520795, 26.638404
38.533847, 26.634112
38.585593, 26.624274
38.608736, 26.605338
38.636280, 26.595131
38.680516, 26.538815
baraküda sürüsünü buldu çevirdi ve yakin kordinatlarda uzun süre geçirdigi için avlandigini algiladik.
38.673053, 26.560659
38.678640, 26.548943
38.680650, 26.547742
38.678506, 26.556325
